clip,frame_idx,player_id,true_team,labelled_at
clip_3,102,6,unclear,2026-08-11T08:40:32.820793+00:00
clip_3,102,7,2,2026-08-11T08:40:32.832268+00:00
clip_3,102,8,1,2026-08-11T08:40:32.843497+00:00
clip_3,102,9,2,2026-08-11T08:40:32.854256+00:00
clip_3,102,10,2,2026-08-11T08:40:32.864984+00:00
clip_3,102,13,1,2026-08-11T08:40:32.876004+00:00
clip_1,25,1,2,2026-08-11T08:40:56.393314+00:00
clip_1,25,2,2,2026-08-11T08:40:56.443284+00:00
clip_1,25,3,2,2026-08-11T08:40:56.453733+00:00
clip_1,25,4,1,2026-08-11T08:40:56.463783+00:00
clip_1,25,5,1,2026-08-11T08:40:56.473901+00:00
clip_1,25,7,2,2026-08-11T08:40:56.484491+00:00
clip_1,25,8,1,2026-08-11T08:40:56.494553+00:00
clip_1,25,9,2,2026-08-11T08:40:56.506877+00:00
clip_1,25,11,1,2026-08-11T08:40:56.517637+00:00
clip_1,25,12,unclear,2026-08-11T08:40:56.528641+00:00
clip_3,112,2,1,2026-08-11T08:41:08.254773+00:00
clip_3,112,3,2,2026-08-11T08:41:08.310085+00:00
clip_3,112,4,1,2026-08-11T08:41:08.320132+00:00
clip_3,112,7,2,2026-08-11T08:41:08.329727+00:00
clip_3,112,8,1,2026-08-11T08:41:08.340254+00:00
clip_3,112,9,2,2026-08-11T08:41:08.367472+00:00
clip_3,112,10,2,2026-08-11T08:41:08.376511+00:00
clip_3,112,13,1,2026-08-11T08:41:08.385033+00:00
clip_2,45,1,2,2026-08-11T08:41:27.073164+00:00
clip_2,45,2,1,2026-08-11T08:41:27.104099+00:00
clip_2,45,3,2,2026-08-11T08:41:27.113932+00:00
clip_2,45,4,2,2026-08-11T08:41:27.124045+00:00
clip_2,45,5,2,2026-08-11T08:41:27.133706+00:00
clip_2,45,6,1,2026-08-11T08:41:27.143652+00:00
clip_2,45,7,1,2026-08-11T08:41:27.153680+00:00
clip_2,45,8,2,2026-08-11T08:41:27.163625+00:00
clip_2,45,9,1,2026-08-11T08:41:27.173536+00:00
clip_2,45,10,1,2026-08-11T08:41:27.183372+00:00
clip_3,86,1,2,2026-08-11T08:41:47.502695+00:00
clip_3,86,2,1,2026-08-11T08:41:47.528814+00:00
clip_3,86,3,2,2026-08-11T08:41:47.540409+00:00
clip_3,86,4,1,2026-08-11T08:41:47.550367+00:00
clip_3,86,5,1,2026-08-11T08:41:47.560215+00:00
clip_3,86,6,2,2026-08-11T08:41:47.570189+00:00
clip_3,86,8,1,2026-08-11T08:41:47.580404+00:00
clip_3,86,9,2,2026-08-11T08:41:47.590552+00:00
clip_3,86,10,2,2026-08-11T08:41:47.601151+00:00
clip_2,100,1,2,2026-08-11T08:42:02.030570+00:00
clip_2,100,2,1,2026-08-11T08:42:02.057995+00:00
clip_2,100,4,2,2026-08-11T08:42:02.069344+00:00
clip_2,100,5,2,2026-08-11T08:42:02.079773+00:00
clip_2,100,6,1,2026-08-11T08:42:02.090233+00:00
clip_2,100,7,1,2026-08-11T08:42:02.100239+00:00
clip_2,100,8,2,2026-08-11T08:42:02.111124+00:00
clip_2,100,9,1,2026-08-11T08:42:02.121794+00:00
clip_2,100,10,1,2026-08-11T08:42:02.132354+00:00
clip_3,212,2,2,2026-08-11T08:42:16.709246+00:00
clip_3,212,4,1,2026-08-11T08:42:16.721243+00:00
clip_3,212,7,2,2026-08-11T08:42:16.733098+00:00
clip_3,212,14,1,2026-08-11T08:42:16.743905+00:00
clip_3,212,15,1,2026-08-11T08:42:16.755654+00:00
clip_3,212,18,2,2026-08-11T08:42:16.767333+00:00
clip_2,105,1,2,2026-08-11T08:43:06.154290+00:00
clip_2,105,2,1,2026-08-11T08:43:06.176185+00:00
clip_2,105,4,unclear,2026-08-11T08:43:06.195315+00:00
clip_2,105,5,2,2026-08-11T08:43:06.206007+00:00
clip_2,105,6,1,2026-08-11T08:43:06.216735+00:00
clip_2,105,7,1,2026-08-11T08:43:06.227515+00:00
clip_2,105,8,2,2026-08-11T08:43:06.238363+00:00
clip_2,105,9,1,2026-08-11T08:43:06.249038+00:00
clip_2,105,10,1,2026-08-11T08:43:06.260210+00:00
clip_1,60,2,2,2026-08-11T08:43:12.816379+00:00
clip_1,60,7,2,2026-08-11T08:43:12.828777+00:00
clip_1,60,8,1,2026-08-11T08:43:12.839135+00:00
clip_1,60,9,2,2026-08-11T08:43:12.849509+00:00
clip_1,60,11,1,2026-08-11T08:43:12.859853+00:00
clip_3,106,2,1,2026-08-11T08:43:49.305767+00:00
clip_3,106,3,2,2026-08-11T08:43:49.347552+00:00
clip_3,106,4,1,2026-08-11T08:43:49.357917+00:00
clip_3,106,6,unclear,2026-08-11T08:43:49.367970+00:00
clip_3,106,7,2,2026-08-11T08:43:49.377429+00:00
clip_3,106,8,1,2026-08-11T08:43:49.387249+00:00
clip_3,106,9,2,2026-08-11T08:43:49.396094+00:00
clip_3,106,10,2,2026-08-11T08:43:49.404634+00:00
clip_3,106,13,1,2026-08-11T08:43:49.417754+00:00
clip_3,226,4,1,2026-08-11T08:44:05.655451+00:00
clip_3,226,7,2,2026-08-11T08:44:05.693347+00:00
clip_3,226,13,2,2026-08-11T08:44:05.701756+00:00
clip_3,226,14,1,2026-08-11T08:44:05.710077+00:00
clip_3,226,15,1,2026-08-11T08:44:05.718209+00:00
clip_3,226,18,2,2026-08-11T08:44:05.726913+00:00
clip_3,233,4,1,2026-08-11T08:44:17.910272+00:00
clip_3,233,7,2,2026-08-11T08:44:17.948540+00:00
clip_3,233,13,2,2026-08-11T08:44:17.962766+00:00
clip_3,233,14,1,2026-08-11T08:44:17.973743+00:00
clip_3,233,15,1,2026-08-11T08:44:17.984401+00:00
clip_3,233,18,2,2026-08-11T08:44:17.995317+00:00
clip_3,95,2,1,2026-08-11T08:44:38.252567+00:00
clip_3,95,3,2,2026-08-11T08:44:38.293097+00:00
clip_3,95,4,1,2026-08-11T08:44:38.304109+00:00
clip_3,95,5,1,2026-08-11T08:44:38.314496+00:00
clip_3,95,6,2,2026-08-11T08:44:38.323418+00:00
clip_3,95,8,1,2026-08-11T08:44:38.333221+00:00
clip_3,95,9,2,2026-08-11T08:44:38.343864+00:00
clip_3,95,10,2,2026-08-11T08:44:38.354489+00:00
clip_3,95,13,1,2026-08-11T08:44:38.364560+00:00
clip_3,225,4,1,2026-08-11T08:44:53.360037+00:00
clip_3,225,7,2,2026-08-11T08:44:53.399394+00:00
clip_3,225,13,2,2026-08-11T08:44:53.410045+00:00
clip_3,225,14,1,2026-08-11T08:44:53.432617+00:00
clip_3,225,15,1,2026-08-11T08:44:53.443294+00:00
clip_3,225,18,2,2026-08-11T08:44:53.457629+00:00
clip_2,75,1,2,2026-08-11T08:45:11.915033+00:00
clip_2,75,2,1,2026-08-11T08:45:11.949773+00:00
clip_2,75,3,2,2026-08-11T08:45:11.961382+00:00
clip_2,75,4,2,2026-08-11T08:45:11.977000+00:00
clip_2,75,5,2,2026-08-11T08:45:11.987569+00:00
clip_2,75,6,1,2026-08-11T08:45:11.997454+00:00
clip_2,75,7,1,2026-08-11T08:45:12.007599+00:00
clip_2,75,8,2,2026-08-11T08:45:12.018042+00:00
clip_2,75,9,1,2026-08-11T08:45:12.032042+00:00
clip_2,75,10,1,2026-08-11T08:45:12.043176+00:00
clip_3,215,4,1,2026-08-11T08:45:19.280227+00:00
clip_3,215,7,2,2026-08-11T08:45:19.292403+00:00
clip_3,215,14,1,2026-08-11T08:45:19.303070+00:00
clip_3,215,15,1,2026-08-11T08:45:19.313538+00:00
clip_3,96,2,1,2026-08-11T08:45:33.713243+00:00
clip_3,96,3,2,2026-08-11T08:45:33.753764+00:00
clip_3,96,4,1,2026-08-11T08:45:33.764548+00:00
clip_3,96,5,1,2026-08-11T08:45:33.774962+00:00
clip_3,96,6,2,2026-08-11T08:45:33.785327+00:00
clip_3,96,8,1,2026-08-11T08:45:33.795758+00:00
clip_3,96,9,2,2026-08-11T08:45:33.804959+00:00
clip_3,96,10,2,2026-08-11T08:45:33.814697+00:00
clip_3,96,13,1,2026-08-11T08:45:33.825405+00:00
clip_3,229,4,1,2026-08-11T08:45:45.790551+00:00
clip_3,229,7,2,2026-08-11T08:45:45.820339+00:00
clip_3,229,13,2,2026-08-11T08:45:45.831992+00:00
clip_3,229,14,1,2026-08-11T08:45:45.842342+00:00
clip_3,229,15,1,2026-08-11T08:45:45.853034+00:00
clip_3,229,18,2,2026-08-11T08:45:45.863986+00:00
clip_3,229,19,2,2026-08-11T08:45:45.875594+00:00
clip_2,80,1,2,2026-08-11T08:46:13.427632+00:00
clip_2,80,2,1,2026-08-11T08:46:13.449827+00:00
clip_2,80,3,2,2026-08-11T08:46:13.460854+00:00
clip_2,80,4,2,2026-08-11T08:46:13.470514+00:00
clip_2,80,5,2,2026-08-11T08:46:13.480688+00:00
clip_2,80,6,1,2026-08-11T08:46:13.490848+00:00
clip_2,80,7,1,2026-08-11T08:46:13.501344+00:00
clip_2,80,8,2,2026-08-11T08:46:13.512282+00:00
clip_2,80,9,1,2026-08-11T08:46:13.523678+00:00
clip_2,80,10,1,2026-08-11T08:46:13.534368+00:00
clip_1,5,1,2,2026-08-11T08:46:27.784080+00:00
clip_1,5,2,2,2026-08-11T08:46:27.827081+00:00
clip_1,5,3,2,2026-08-11T08:46:27.838722+00:00
clip_1,5,4,1,2026-08-11T08:46:27.849543+00:00
clip_1,5,5,1,2026-08-11T08:46:27.860816+00:00
clip_1,5,6,1,2026-08-11T08:46:27.870617+00:00
clip_1,5,7,unclear,2026-08-11T08:46:27.881483+00:00
clip_1,5,8,1,2026-08-11T08:46:27.895533+00:00
clip_3,60,1,2,2026-08-11T08:46:46.868934+00:00
clip_3,60,2,1,2026-08-11T08:46:46.923174+00:00
clip_3,60,3,2,2026-08-11T08:46:46.933530+00:00
clip_3,60,4,1,2026-08-11T08:46:46.943844+00:00
clip_3,60,5,1,2026-08-11T08:46:46.954301+00:00
clip_3,60,6,2,2026-08-11T08:46:46.964065+00:00
clip_3,60,7,1,2026-08-11T08:46:46.974062+00:00
clip_3,60,8,1,2026-08-11T08:46:46.983824+00:00
clip_3,60,9,2,2026-08-11T08:46:46.993545+00:00
clip_3,60,10,2,2026-08-11T08:46:47.004173+00:00
clip_3,155,2,1,2026-08-11T08:47:01.678554+00:00
clip_3,155,4,1,2026-08-11T08:47:01.723191+00:00
clip_3,155,7,2,2026-08-11T08:47:01.733663+00:00
clip_3,155,9,2,2026-08-11T08:47:01.743584+00:00
clip_3,155,13,1,2026-08-11T08:47:01.753793+00:00
clip_3,155,14,2,2026-08-11T08:47:01.764052+00:00
clip_2,160,1,2,2026-08-11T08:47:22.022238+00:00
clip_2,160,2,1,2026-08-11T08:47:22.059450+00:00
clip_2,160,4,2,2026-08-11T08:47:22.070217+00:00
clip_2,160,5,2,2026-08-11T08:47:22.080453+00:00
clip_2,160,6,1,2026-08-11T08:47:22.090713+00:00
clip_2,160,7,1,2026-08-11T08:47:22.101115+00:00
clip_2,160,8,2,2026-08-11T08:47:22.112006+00:00
clip_2,160,9,1,2026-08-11T08:47:22.122347+00:00
clip_2,160,10,1,2026-08-11T08:47:22.133290+00:00
clip_2,160,13,2,2026-08-11T08:47:22.143854+00:00
clip_3,120,2,1,2026-08-11T08:47:38.328330+00:00
clip_3,120,3,2,2026-08-11T08:47:38.372115+00:00
clip_3,120,4,1,2026-08-11T08:47:38.383454+00:00
clip_3,120,7,2,2026-08-11T08:47:38.394595+00:00
clip_3,120,8,1,2026-08-11T08:47:38.406489+00:00
clip_3,120,9,2,2026-08-11T08:47:38.416590+00:00
clip_3,120,10,2,2026-08-11T08:47:38.427059+00:00
clip_3,120,13,1,2026-08-11T08:47:38.453818+00:00
clip_3,232,4,1,2026-08-11T08:47:52.617381+00:00
clip_3,232,7,2,2026-08-11T08:47:52.656039+00:00
clip_3,232,13,2,2026-08-11T08:47:52.666570+00:00
clip_3,232,14,1,2026-08-11T08:47:52.677238+00:00
clip_3,232,15,1,2026-08-11T08:47:52.688147+00:00
clip_3,232,18,2,2026-08-11T08:47:52.698228+00:00
clip_2,130,1,2,2026-08-11T08:48:09.569483+00:00
clip_2,130,2,1,2026-08-11T08:48:09.611002+00:00
clip_2,130,4,2,2026-08-11T08:48:09.622080+00:00
clip_2,130,5,2,2026-08-11T08:48:09.632854+00:00
clip_2,130,6,1,2026-08-11T08:48:09.644033+00:00
clip_2,130,7,1,2026-08-11T08:48:09.655455+00:00
clip_2,130,8,2,2026-08-11T08:48:09.666785+00:00
clip_2,130,9,1,2026-08-11T08:48:09.678016+00:00
clip_2,130,10,1,2026-08-11T08:48:09.692507+00:00
clip_3,220,4,1,2026-08-11T08:48:24.130035+00:00
clip_3,220,7,2,2026-08-11T08:48:24.171819+00:00
clip_3,220,13,unclear,2026-08-11T08:48:24.183454+00:00
clip_3,220,14,1,2026-08-11T08:48:24.194998+00:00
clip_3,220,15,1,2026-08-11T08:48:24.206491+00:00
clip_3,220,18,2,2026-08-11T08:48:24.216888+00:00
clip_3,238,4,1,2026-08-11T08:48:37.013845+00:00
clip_3,238,7,2,2026-08-11T08:48:37.053087+00:00
clip_3,238,13,2,2026-08-11T08:48:37.063660+00:00
clip_3,238,14,1,2026-08-11T08:48:37.074299+00:00
clip_3,238,15,1,2026-08-11T08:48:37.084733+00:00
clip_3,238,18,2,2026-08-11T08:48:37.095567+00:00
clip_3,238,19,2,2026-08-11T08:48:37.105212+00:00
clip_3,206,2,1,2026-08-11T08:48:53.708152+00:00
clip_3,206,4,1,2026-08-11T08:48:53.754629+00:00
clip_3,206,7,2,2026-08-11T08:48:53.766078+00:00
clip_3,206,14,2,2026-08-11T08:48:53.777012+00:00
clip_3,206,15,1,2026-08-11T08:48:53.788336+00:00
clip_2,155,2,1,2026-08-11T08:49:15.387459+00:00
clip_2,155,4,2,2026-08-11T08:49:15.438267+00:00
clip_2,155,5,2,2026-08-11T08:49:15.451327+00:00
clip_2,155,6,1,2026-08-11T08:49:15.462271+00:00
clip_2,155,7,1,2026-08-11T08:49:15.476294+00:00
clip_2,155,9,1,2026-08-11T08:49:15.489685+00:00
clip_2,155,10,1,2026-08-11T08:49:15.500163+00:00
clip_2,155,13,2,2026-08-11T08:49:15.511164+00:00
clip_1,115,2,1,2026-08-11T08:49:29.545598+00:00
clip_1,115,7,2,2026-08-11T08:49:29.588711+00:00
clip_1,115,11,2,2026-08-11T08:49:29.599658+00:00
clip_1,115,13,1,2026-08-11T08:49:29.609719+00:00
clip_1,35,2,2,2026-08-11T08:50:08.980296+00:00
clip_1,35,3,2,2026-08-11T08:50:09.021740+00:00
clip_1,35,5,1,2026-08-11T08:50:09.032991+00:00
clip_1,35,7,2,2026-08-11T08:50:09.043616+00:00
clip_1,35,8,1,2026-08-11T08:50:09.054811+00:00
clip_1,35,9,2,2026-08-11T08:50:09.066452+00:00
clip_1,35,11,1,2026-08-11T08:50:09.076900+00:00
clip_1,40,2,2,2026-08-11T08:50:24.315592+00:00
clip_1,40,5,1,2026-08-11T08:50:24.342519+00:00
clip_1,40,7,2,2026-08-11T08:50:24.353238+00:00
clip_1,40,8,1,2026-08-11T08:50:24.364705+00:00
clip_1,40,9,2,2026-08-11T08:50:24.375671+00:00
clip_1,40,11,1,2026-08-11T08:50:24.390092+00:00
clip_3,125,2,1,2026-08-11T08:50:36.666160+00:00
clip_3,125,3,2,2026-08-11T08:50:36.706874+00:00
clip_3,125,4,1,2026-08-11T08:50:36.717670+00:00
clip_3,125,7,2,2026-08-11T08:50:36.727808+00:00
clip_3,125,8,1,2026-08-11T08:50:36.737284+00:00
clip_3,125,9,2,2026-08-11T08:50:36.747428+00:00
clip_3,125,10,2,2026-08-11T08:50:36.757330+00:00
clip_3,125,13,1,2026-08-11T08:50:36.766819+00:00
clip_3,228,4,1,2026-08-11T08:50:46.392518+00:00
clip_3,228,7,2,2026-08-11T08:50:46.404486+00:00
clip_3,228,13,2,2026-08-11T08:50:46.415562+00:00
clip_3,228,14,1,2026-08-11T08:50:46.427539+00:00
clip_3,228,15,1,2026-08-11T08:50:46.437914+00:00
clip_3,228,18,2,2026-08-11T08:50:46.449033+00:00
clip_3,228,19,2,2026-08-11T08:50:46.459843+00:00
clip_1,110,2,unclear,2026-08-11T08:50:57.781052+00:00
clip_1,110,7,2,2026-08-11T08:50:57.817668+00:00
clip_1,110,8,1,2026-08-11T08:50:57.828643+00:00
clip_1,110,9,2,2026-08-11T08:50:57.838903+00:00
clip_1,110,13,1,2026-08-11T08:50:57.849626+00:00
clip_3,216,4,1,2026-08-11T08:51:11.238839+00:00
clip_3,216,7,2,2026-08-11T08:51:11.282342+00:00
clip_3,216,14,1,2026-08-11T08:51:11.293664+00:00
clip_3,216,15,1,2026-08-11T08:51:11.303724+00:00
clip_3,216,18,2,2026-08-11T08:51:11.315040+00:00
clip_2,10,1,2,2026-08-11T08:52:15.257903+00:00
clip_2,10,2,1,2026-08-11T08:52:15.281786+00:00
clip_2,10,3,2,2026-08-11T08:52:15.292387+00:00
clip_2,10,4,2,2026-08-11T08:52:15.310854+00:00
clip_2,10,5,2,2026-08-11T08:52:15.321921+00:00
clip_2,10,6,1,2026-08-11T08:52:15.332637+00:00
clip_2,10,7,1,2026-08-11T08:52:15.344166+00:00
clip_2,10,8,2,2026-08-11T08:52:15.355005+00:00
clip_2,10,9,1,2026-08-11T08:52:15.366756+00:00
clip_2,10,10,1,2026-08-11T08:52:15.377987+00:00
clip_2,10,12,unclear,2026-08-11T08:52:15.389009+00:00
clip_2,55,1,2,2026-08-11T08:52:36.309726+00:00
clip_2,55,2,1,2026-08-11T08:52:36.347541+00:00
clip_2,55,3,2,2026-08-11T08:52:36.357191+00:00
clip_2,55,4,2,2026-08-11T08:52:36.367366+00:00
clip_2,55,5,2,2026-08-11T08:52:36.377174+00:00
clip_2,55,6,1,2026-08-11T08:52:36.387238+00:00
clip_2,55,7,1,2026-08-11T08:52:36.397865+00:00
clip_2,55,9,1,2026-08-11T08:52:36.415335+00:00
clip_2,55,10,1,2026-08-11T08:52:36.424924+00:00
clip_2,165,1,unclear,2026-08-11T08:53:18.414786+00:00
clip_2,165,4,2,2026-08-11T08:53:18.427072+00:00
clip_2,165,5,2,2026-08-11T08:53:18.437389+00:00
clip_2,165,6,1,2026-08-11T08:53:18.447685+00:00
clip_2,165,7,unclear,2026-08-11T08:53:18.459161+00:00
clip_2,165,8,2,2026-08-11T08:53:18.468443+00:00
clip_2,165,9,1,2026-08-11T08:53:18.477197+00:00
clip_2,165,10,1,2026-08-11T08:53:18.486240+00:00
clip_2,165,13,unclear,2026-08-11T08:53:18.495345+00:00
clip_3,15,1,2,2026-08-11T08:53:43.996434+00:00
clip_3,15,2,unclear,2026-08-11T08:53:44.012618+00:00
clip_3,15,3,unclear,2026-08-11T08:53:44.023134+00:00
clip_3,15,4,1,2026-08-11T08:53:44.032585+00:00
clip_3,15,5,1,2026-08-11T08:53:44.042764+00:00
clip_3,15,6,2,2026-08-11T08:53:44.053120+00:00
clip_3,15,7,1,2026-08-11T08:53:44.063531+00:00
clip_3,15,8,1,2026-08-11T08:53:44.073756+00:00
clip_3,15,9,2,2026-08-11T08:53:44.083932+00:00
clip_3,15,10,2,2026-08-11T08:53:44.093734+00:00
clip_3,55,1,2,2026-08-11T08:54:03.406458+00:00
clip_3,55,2,1,2026-08-11T08:54:03.432774+00:00
clip_3,55,3,2,2026-08-11T08:54:03.443109+00:00
clip_3,55,4,1,2026-08-11T08:54:03.454374+00:00
clip_3,55,5,1,2026-08-11T08:54:03.467192+00:00
clip_3,55,6,2,2026-08-11T08:54:03.477405+00:00
clip_3,55,7,1,2026-08-11T08:54:03.488154+00:00
clip_3,55,8,1,2026-08-11T08:54:03.503143+00:00
clip_3,55,9,2,2026-08-11T08:54:03.514322+00:00
clip_3,55,10,2,2026-08-11T08:54:03.528912+00:00
clip_1,30,2,2,2026-08-11T08:54:22.612877+00:00
clip_1,30,3,2,2026-08-11T08:54:22.660173+00:00
clip_1,30,4,1,2026-08-11T08:54:22.670662+00:00
clip_1,30,5,1,2026-08-11T08:54:22.681130+00:00
clip_1,30,7,2,2026-08-11T08:54:22.691791+00:00
clip_1,30,8,1,2026-08-11T08:54:22.702522+00:00
clip_1,30,11,1,2026-08-11T08:54:22.712595+00:00
clip_1,30,12,unclear,2026-08-11T08:54:22.723020+00:00
clip_2,20,1,2,2026-08-11T08:54:41.643195+00:00
clip_2,20,2,1,2026-08-11T08:54:41.682266+00:00
clip_2,20,3,2,2026-08-11T08:54:41.693160+00:00
clip_2,20,4,2,2026-08-11T08:54:41.703476+00:00
clip_2,20,5,2,2026-08-11T08:54:41.713711+00:00
clip_2,20,6,1,2026-08-11T08:54:41.724593+00:00
clip_2,20,7,1,2026-08-11T08:54:41.739305+00:00
clip_2,20,8,2,2026-08-11T08:54:41.750196+00:00
clip_2,20,9,1,2026-08-11T08:54:41.775191+00:00
clip_2,20,10,1,2026-08-11T08:54:41.784816+00:00
clip_3,240,4,1,2026-08-11T08:54:58.191847+00:00
clip_3,240,7,2,2026-08-11T08:54:58.238983+00:00
clip_3,240,13,2,2026-08-11T08:54:58.249422+00:00
clip_3,240,14,1,2026-08-11T08:54:58.258830+00:00
clip_3,240,15,1,2026-08-11T08:54:58.269491+00:00
clip_3,240,18,2,2026-08-11T08:54:58.279675+00:00
clip_3,240,19,2,2026-08-11T08:54:58.290062+00:00
